ID,ZIP Code,Age (in years),Experience (in years),Income (in K/month),Family members,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
452,94132,28,-2,48,2,1.75,3,89,0,0,0,1,0
453,94022,39,13,21,3,0.2,2,0,0,0,0,0,0
454,92109,54,28,53,4,2.8,2,0,0,1,0,0,0
455,94110,50,24,29,3,0.9,3,0,0,0,0,0,0
456,91107,30,4,60,4,2.2,2,0,0,0,0,1,0
457,92068,64,39,42,3,0.5,2,116,0,0,0,1,0
458,94303,29,3,69,3,0.3,3,0,0,0,0,0,0
459,95841,48,24,20,1,1,1,0,0,0,0,1,1
460,91107,35,10,200,2,3,1,458,0,0,0,0,0
461,90277,60,36,141,2,2.1,1,0,0,0,0,1,1
462,92123,55,30,81,2,3.7,1,0,0,1,0,0,0
463,91423,29,4,183,3,8.3,3,0,1,0,0,1,0
464,94928,48,22,149,2,5.5,2,0,1,1,1,1,0
465,94305,43,19,83,4,3.6,3,0,1,0,0,0,1
466,94305,66,42,35,1,1.9,2,172,0,0,0,1,0
467,91342,25,0,13,2,0.9,3,0,0,0,0,1,0
468,90232,45,20,39,1,2.4,1,0,0,0,0,0,1
469,92634,34,10,21,1,0.5,3,0,0,0,0,1,0
470,94609,48,23,10,2,0.7,3,0,0,0,0,1,1
471,91006,32,6,84,4,1.8,2,0,0,0,0,0,0
472,91768,50,24,30,4,0.1,1,161,0,0,0,1,1
473,90007,43,19,31,4,0.3,1,156,0,0,0,1,0
474,93955,64,39,182,1,1.2,2,547,1,0,0,1,0
475,90028,60,34,114,2,6.9,1,0,0,0,0,1,0
476,92008,43,19,152,3,6.1,2,0,1,0,0,0,0
477,92717,60,34,53,1,0.8,2,0,0,1,0,0,1
478,95112,64,39,24,4,0.4,2,78,0,0,0,1,0
479,95060,44,20,150,2,3.3,1,0,0,0,0,0,1
480,92154,60,36,132,2,6,1,470,0,0,0,1,1
481,94998,54,29,68,3,1.6,3,0,0,0,0,1,1
482,94063,33,9,53,1,1.2,1,0,0,0,0,0,1
483,94022,56,32,173,1,4.6,2,88,1,0,1,1,0
484,90095,29,5,30,3,1,2,0,0,0,0,0,0
485,95023,25,1,113,2,0.2,1,0,0,0,0,1,1
486,95014,60,34,15,1,0.8,2,0,0,0,0,1,0
487,92173,55,30,84,2,3.7,1,304,0,1,0,1,0
488,94117,39,13,88,,1.4,2,0,0,0,0,1,1
489,94122,37,13,43,3,2.8,1,0,0,0,0,1,0
490,91380,53,28,43,2,2.1,3,0,0,0,1,1,1
491,94303,34,10,90,2,2.7,1,0,0,0,0,1,0
492,92115,42,18,34,4,0.3,1,104,0,1,0,1,0
493,94596,60,36,38,4,1.3,1,0,0,0,0,1,0
494,94720,50,24,173,1,1,1,0,0,0,0,1,1
495,92647,41,17,160,2,8,1,0,0,0,0,1,0
496,94545,25,0,44,4,0.6,2,0,0,0,0,1,1
497,94301,50,24,83,2,0.4,3,0,0,0,0,1,0
498,90623,48,22,94,4,2.6,3,0,0,0,0,1,0
499,95023,32,8,43,1,2.1,3,0,0,0,0,0,1
500,93108,50,25,42,3,1.7,2,0,0,0,0,1,0
501,92177,59,33,34,2,0.3,1,0,0,0,0,0,0
502,90640,50,26,39,3,1.9,2,0,0,0,0,1,0
503,92833,44,19,70,1,0.1,2,0,0,0,0,0,0
504,94022,31,5,39,4,1.8,3,185,0,0,0,0,1
505,94720,40,10,44,3,2,3,0,0,0,0,1,0
506,94305,36,12,69,3,3.1,2,0,1,0,0,1,0
507,94608,51,25,44,3,0.9,3,0,0,0,0,0,0
508,91380,64,40,32,3,0.1,3,0,0,0,0,1,0
509,95521,47,22,15,2,0.7,3,0,0,0,0,0,0
510,90503,52,28,118,2,6.8,1,112,0,0,0,1,0
511,95136,51,26,62,1,1.3,2,221,0,0,0,1,0
512,94143,31,5,82,4,2.2,2,0,0,0,0,0,0
513,95035,39,14,54,3,3,1,108,0,0,0,0,1
514,94607,30,6,48,1,2.1,3,0,0,0,0,0,0
515,91730,27,1,74,3,0.3,3,0,0,0,0,1,0
516,92780,41,16,113,1,1,3,211,0,0,0,0,1
517,90009,53,27,81,3,1.7,2,0,0,0,0,0,0
518,92834,54,27,43,3,1,2,169,0,0,0,0,0
519,92677,28,4,34,1,1.8,2,0,0,0,0,1,0
520,95616,34,9,48,1,2.5,3,105,0,0,0,1,0
521,90024,61,37,54,4,1.2,2,129,0,0,0,1,1
522,92518,48,24,75,4,1.4,2,0,0,0,0,1,0
523,91007,36,11,72,1,2.8,1,224,0,0,0,0,0
524,93023,56,31,39,4,0.9,1,0,0,0,0,0,0
525,93014,24,-1,75,4,0.2,1,0,0,0,0,1,0
526,94024,64,38,79,2,2.8,1,179,0,0,0,0,0
527,93106,26,2,205,1,6.33,1,271,0,0,0,0,1
528,90027,33,8,65,2,0.1,1,89,0,0,0,1,0
529,90089,64,39,122,4,0.2,1,378,1,0,0,1,0
530,95207,39,15,82,1,0.8,2,0,0,0,0,1,0
531,91706,54,30,21,2,0.2,1,0,0,0,0,0,1
532,90401,32,6,50,4,2.1,3,0,0,1,1,1,1
533,94305,62,37,39,2,2.8,1,113,0,0,1,1,1
534,92807,27,2,101,1,1.9,1,0,0,0,0,0,0
535,93117,53,28,41,2,0.6,3,0,0,1,0,0,0
536,94143,51,25,132,1,0.3,1,0,0,0,0,1,0
537,92173,25,-1,43,3,2.4,2,176,0,0,0,1,0
538,90717,44,20,131,1,4.9,3,0,1,0,0,1,0
539,94534,31,5,11,1,0.4,2,76,0,0,0,0,1
540,94720,57,32,21,1,0.3,3,117,0,0,0,0,0
541,94010,25,-1,109,4,2.3,3,314,0,0,0,1,0
542,95014,30,6,141,2,4.33,1,0,0,0,0,0,0
543,94709,40,14,81,3,0.1,1,0,0,0,0,1,0
544,94704,63,38,54,3,2.4,1,90,0,0,0,0,1
545,91614,35,10,164,2,7.8,1,0,0,0,0,1,0
546,94303,43,19,28,4,0.3,1,87,0,0,0,0,0
547,94025,27,2,68,3,2.6,3,203,0,1,0,0,0
548,94132,44,14,44,3,2,3,180,0,1,1,1,1
549,94117,49,23,61,1,1.4,3,0,0,0,0,1,1
550,94110,61,36,35,3,1.3,2,0,0,0,0,0,1
551,94301,60,34,54,3,0.3,2,0,0,0,0,1,1
552,93118,59,34,14,1,0.1,1,0,0,0,0,1,1
553,90024,28,3,52,4,2.2,1,230,0,0,0,1,0
554,91330,52,28,101,2,0.3,1,0,0,0,0,0,0
555,94720,28,2,149,2,7.2,1,0,0,0,0,1,0
556,92037,34,8,35,4,0.8,1,137,0,0,1,1,1
557,93105,60,34,21,3,0.3,3,129,0,0,0,1,0
558,95039,39,15,118,2,1.9,1,0,0,0,0,0,1
559,95064,30,5,38,4,2,2,0,0,1,0,0,0
560,95818,49,25,24,4,0.2,1,138,0,0,0,1,0
561,93943,43,18,59,1,3.7,3,0,0,0,0,1,0
562,94234,63,33,41,4,1.67,3,0,0,0,0,1,0
563,94035,28,3,85,1,0.8,2,0,0,0,0,1,1
564,94608,51,27,12,4,1,1,0,0,0,0,1,0
565,94904,33,7,32,1,0.6,3,152,0,0,0,0,0
566,90210,55,29,79,3,0.8,1,0,0,0,0,1,0
567,95060,53,28,175,3,3.6,3,0,1,0,1,1,1
568,95112,34,8,28,3,0.9,1,0,0,0,0,0,0
569,92101,34,9,41,2,0.1,1,161,0,0,0,1,1
570,95136,40,14,70,3,2.1,1,185,0,0,0,0,0
571,94928,49,25,161,3,6.5,2,485,1,1,1,0,0
572,94143,35,9,53,4,2.2,2,0,0,0,0,1,0
573,92333,39,15,128,1,3.4,1,0,0,0,0,0,0
574,95020,55,28,50,3,1,2,0,0,0,0,1,1
575,94709,29,5,80,2,2,2,0,0,0,0,1,1
576,91107,54,30,93,1,2.7,2,0,0,0,0,1,0
577,92870,25,-1,48,3,0.3,3,0,0,0,0,0,1
578,94043,52,28,149,2,6.8,1,0,0,0,0,1,0
579,92124,46,19,49,3,2.5,2,0,0,0,0,1,1
580,93524,57,33,88,1,2.7,2,0,0,0,0,1,0
581,90049,52,22,22,4,0.4,3,0,0,0,0,1,1
582,94521,28,3,55,4,2.2,1,0,0,0,0,1,1
583,95678,44,18,72,1,0.7,3,155,0,0,0,0,0
584,95045,24,-1,38,2,1.7,2,0,0,0,0,1,0
585,91604,40,16,114,1,3.4,1,300,0,0,0,1,0
586,92653,34,4,83,4,4,3,0,0,0,0,1,0
587,94305,39,14,101,2,0.4,1,0,0,0,0,1,1
588,93305,50,24,94,1,4.9,1,272,0,0,0,1,0
589,93117,41,17,40,2,2.5,1,0,0,0,1,1,1
590,92821,31,7,128,1,6,1,0,0,0,0,0,0
591,94612,29,3,39,4,2.1,3,0,0,0,0,1,0
592,92037,30,5,51,1,1,1,0,0,0,0,1,0
593,95051,44,20,79,4,2,3,0,0,1,1,1,1
594,90025,33,7,48,4,2.2,2,0,0,0,0,1,0
595,94143,50,26,85,1,0,1,144,0,0,0,0,0
596,92121,42,18,41,1,1.8,1,94,0,0,0,1,0
597,94022,48,22,152,1,3.5,3,0,1,0,0,1,0
598,92835,24,-2,125,2,7.2,1,0,0,1,0,0,1
599,92374,56,31,11,2,0.2,3,90,0,0,0,0,0
600,94720,28,4,103,2,2.5,1,0,0,0,0,1,1
601,94143,56,30,141,2,0.5,1,0,0,0,0,1,0
602,91320,58,32,38,1,1.4,1,0,0,0,0,1,1
603,95035,29,5,135,2,0.6,1,0,0,0,0,0,0
604,94720,63,38,28,2,0.5,2,89,0,0,0,1,0
605,90245,28,3,70,4,2.2,1,240,0,0,0,0,1
606,91330,57,31,41,1,0.2,1,0,0,0,0,1,1
607,91741,34,8,81,3,0.9,2,208,0,0,0,1,0
608,95014,28,3,170,1,0.1,3,0,1,0,0,0,0
609,91910,27,2,55,4,1.7,2,0,0,0,0,1,0
610,91770,37,11,24,4,1.5,3,0,0,0,0,0,0
611,94132,52,28,81,3,1.8,2,275,0,0,0,0,0
612,94701,49,23,32,4,1.8,1,83,0,0,0,0,0
613,90095,65,40,129,1,1.3,1,0,0,0,0,1,1
614,94904,60,35,108,1,0.9,1,0,0,1,0,0,0
615,90034,37,12,180,1,8.6,1,0,0,0,0,1,1
616,93943,63,37,139,2,6.9,1,0,0,0,0,0,0
617,94025,40,14,33,2,1.4,3,0,0,0,0,1,1
618,94024,46,20,74,4,2.6,3,0,0,0,0,1,0
619,91320,63,37,42,2,0.7,3,115,0,0,0,1,0
620,93106,57,27,73,1,3,3,0,0,0,0,0,0
621,91129,33,8,115,4,2.9,2,0,1,0,0,1,0
622,91125,41,17,114,2,1.8,2,0,0,0,0,1,0
623,93555,41,17,92,2,1.9,1,131,0,0,0,1,0
624,95616,44,19,34,1,0.3,3,78,0,0,0,1,0
625,92821,33,6,54,2,1.67,2,122,0,0,0,1,0
626,95605,52,28,64,2,1,3,211,0,0,0,1,0
627,94305,30,6,42,1,0.2,3,100,0,0,0,0,1
628,92677,45,19,70,3,2.1,1,0,0,0,0,1,0
629,90071,49,24,51,1,1.3,2,0,0,0,0,0,0
630,91711,45,19,71,4,2.9,1,218,0,0,1,1,1
631,96651,32,7,35,3,1.3,1,108,0,0,0,0,1
632,94960,45,18,40,3,1,2,0,0,0,0,1,0
633,94720,57,32,165,4,2.7,3,0,1,0,0,1,0
634,94583,61,31,18,1,1.5,3,0,0,0,0,1,1
635,90034,57,31,32,3,1.4,1,0,0,1,1,1,1
636,90509,60,35,35,3,0.2,1,169,0,0,0,1,0
637,92037,40,16,120,2,6.1,1,196,0,0,0,1,0
638,90245,53,28,31,4,0.1,3,0,0,0,0,1,0
639,92054,42,16,35,3,1.5,1,0,0,0,0,0,0
640,92646,62,36,32,2,0.2,3,0,0,0,0,1,1
641,94960,43,18,85,1,3.7,3,327,0,1,0,1,0
642,95060,35,10,139,2,7.8,1,0,0,0,0,0,0
643,94132,50,24,103,1,0.3,1,0,0,0,0,1,0
644,91902,45,21,152,2,1.4,1,0,0,0,0,1,0
645,92121,52,27,33,2,2,2,0,0,0,0,1,0
646,95120,35,9,84,4,2.2,2,322,0,0,0,0,0
647,90033,58,33,61,4,1.7,1,0,0,0,0,0,0
648,95064,62,38,64,4,2.2,1,123,0,1,1,1,1
649,95621,50,25,34,1,1.3,2,0,0,0,0,1,0
650,92677,25,-1,82,4,2.1,3,0,0,0,0,1,0
651,90037,47,22,122,1,5.1,3,163,1,1,0,0,0
652,92121,28,4,58,3,1.5,1,131,0,0,0,0,0
653,90005,34,9,92,1,2.8,1,0,0,0,0,1,0
654,92691,49,23,78,2,2.4,2,205,0,0,0,0,1
655,93940,54,29,129,4,4.2,3,0,1,0,0,0,0
656,91109,50,25,13,2,0.7,3,0,0,0,0,0,0
657,94539,37,11,81,1,2.8,3,145,0,0,0,0,0
658,95207,38,8,23,1,0.67,3,0,0,0,0,0,0
659,91711,52,26,35,3,0.9,3,0,0,0,0,0,0
660,93009,63,39,79,4,1.7,2,0,0,0,0,1,1
661,92126,39,14,165,2,3.3,1,0,0,0,0,1,0
662,94720,63,38,52,2,2.8,1,0,0,0,0,1,0
663,93561,65,41,185,3,2,2,0,1,0,0,0,0
664,90503,46,20,49,3,2.2,2,0,0,0,0,0,0
665,95126,54,30,64,1,1.8,3,227,0,0,0,0,1
666,92866,54,24,61,4,2,3,0,0,1,0,1,0
667,92120,52,26,112,1,2.4,1,0,0,1,1,1,1
668,93106,63,39,72,3,2,3,190,0,1,0,1,0
669,94010,66,41,18,3,0.5,1,0,0,0,0,0,0
670,94109,56,29,41,4,2.5,2,0,0,0,0,0,0
671,92374,23,-1,61,4,2.6,1,239,0,0,0,1,0
672,92612,65,41,105,1,3,2,282,1,1,1,1,0
673,96651,51,27,23,1,0.2,1,0,0,0,0,1,0
674,95670,34,10,22,1,0.5,3,85,0,0,0,0,0
675,95827,49,23,59,3,2.1,1,0,0,0,0,0,0
676,91711,29,2,33,1,2,2,160,0,0,0,0,0
677,94063,47,23,11,1,0.9,3,103,0,0,0,0,1
678,92780,46,21,204,2,2.8,1,0,0,0,0,1,0
679,92101,52,27,61,4,1.8,3,207,0,0,0,0,0
680,92093,55,31,103,3,1.8,2,364,0,0,0,0,0
681,94706,61,36,51,3,1.5,1,0,0,0,0,0,1
682,94720,34,9,164,1,6,3,0,1,0,0,1,0
683,90504,58,34,12,1,0.1,2,0,0,0,0,0,1
684,91311,40,16,82,1,3.6,2,0,0,0,0,0,0
685,90266,43,17,164,1,2.4,1,449,0,0,0,1,0
686,93107,35,8,48,2,1.67,2,0,0,0,0,1,0
687,92612,24,-1,38,4,0.6,2,0,0,0,0,1,0
688,92120,48,22,65,2,1.5,2,0,0,0,0,1,0
689,94304,44,20,71,4,1.9,1,207,0,0,0,1,0
690,94591,54,30,18,1,0.3,1,0,0,1,1,1,0
691,94115,59,34,52,2,1.6,3,75,0,0,0,1,0
692,90025,45,18,48,3,2.5,2,113,0,0,0,1,1
693,94720,26,2,30,1,1,3,111,0,0,0,0,0
694,92096,40,15,40,2,2.2,3,107,0,0,0,1,0
695,90740,32,7,112,1,3.8,1,81,0,0,0,1,0
696,92717,29,4,115,1,1.9,1,0,0,0,0,0,0
697,92251,51,27,63,2,1,3,82,0,0,0,1,0
698,92648,42,17,85,1,3.7,3,0,0,0,0,1,0
699,92028,64,38,59,1,2.5,3,220,0,0,0,0,0
700,95060,44,20,68,1,0.8,3,91,0,0,0,0,0
701,90089,37,11,84,2,1.8,1,0,0,0,0,1,1
702,93106,44,19,62,3,0.8,3,0,0,0,0,0,1
703,92709,35,9,109,3,4,1,0,1,0,0,0,0
704,94022,41,17,141,2,7.6,1,92,0,0,0,0,0
705,94065,56,32,129,1,7.4,1,0,0,0,0,0,0
706,94720,62,36,30,3,0.7,2,0,0,0,0,1,0
707,95819,58,34,148,1,4.7,1,0,0,0,0,1,0
708,95064,47,20,25,3,0.67,2,0,0,0,0,1,1
709,92182,35,10,21,3,1.3,1,115,0,0,0,0,0
710,95841,29,4,72,4,2.2,1,0,0,0,0,1,0
711,94085,43,17,59,3,0.9,3,87,0,0,0,1,1
712,91754,62,37,83,3,1.8,2,187,0,1,0,0,0
713,94123,41,16,10,2,0.3,2,0,0,0,0,1,0
714,92009,34,9,84,3,0.6,2,0,0,0,0,1,0
715,92068,50,23,98,3,2,2,0,0,0,0,0,0
716,92130,47,23,32,1,1,1,0,0,1,1,1,1
717,96064,29,5,31,4,0.4,2,161,0,0,0,1,1
718,93940,59,34,94,3,0.5,1,0,0,0,0,0,1
719,90024,56,31,21,2,0.2,3,137,0,0,1,1,1
720,92521,61,35,110,3,4.4,1,0,0,1,0,1,0
721,94025,58,32,38,1,2.2,3,0,0,0,0,0,0
722,92717,49,24,39,,1.4,3,0,0,0,0,1,0
723,91103,45,21,132,3,1.2,2,0,1,0,1,1,1
724,94301,50,24,61,4,2.6,1,0,0,0,0,1,0
725,94086,64,38,92,1,2,1,0,0,0,0,1,0
726,92037,39,15,119,2,6.1,1,0,0,0,0,0,0
727,91030,58,33,53,4,2.1,1,0,0,0,0,1,0
728,92037,62,37,18,3,1.3,2,0,0,0,0,1,0
729,94720,45,20,114,2,4.4,2,0,1,0,0,0,0
730,93106,58,28,90,1,3,3,0,0,0,0,0,1
731,95616,43,18,140,1,7,1,205,0,0,0,1,0
732,90066,28,3,90,2,3.3,1,0,0,0,0,1,1
733,90064,26,1,85,1,1.9,1,0,0,0,0,1,0
734,92009,49,24,80,1,1.2,1,0,0,0,0,1,0
735,92182,66,42,53,2,1.1,1,0,0,0,0,1,1
736,95403,33,7,49,4,2.2,2,0,0,0,0,1,0
737,91016,61,35,152,3,3.3,3,0,1,0,0,1,0
738,94709,64,37,138,2,2.8,2,0,1,0,0,1,0
739,94596,36,10,80,4,2.2,2,0,0,0,0,1,0
740,91902,49,23,82,2,2.4,2,0,0,0,0,0,0
741,90266,52,27,195,1,8.1,1,0,0,0,0,0,0
742,94590,61,37,22,1,1.2,3,0,0,0,0,1,0
743,92626,32,6,81,1,2.5,1,0,0,0,0,1,0
744,94539,61,37,40,4,2.2,1,0,0,1,1,1,1
745,94720,45,20,154,2,2.8,1,0,0,1,0,1,0
746,93955,30,4,49,3,1.1,2,0,0,0,0,0,1
747,95051,62,37,85,4,3.4,2,0,0,0,0,1,0
748,94112,57,32,21,3,0.1,2,0,0,1,1,1,0
749,91330,41,17,14,1,1,1,0,0,0,0,0,0
750,92008,58,34,60,4,1.6,2,0,0,0,0,0,1
751,93106,29,5,138,2,4.33,1,0,0,0,0,1,0
752,90210,53,28,98,1,1.3,3,355,0,0,0,1,0
753,90071,64,39,22,4,0.6,2,0,0,0,0,0,0
754,94720,49,23,49,1,1.2,2,0,0,0,0,1,1
755,95020,38,14,102,2,1.9,1,0,0,0,1,1,1
756,91103,56,30,45,4,0.7,2,0,0,0,0,0,1
757,95348,56,31,82,4,1.3,3,0,0,0,0,1,0
758,91745,52,28,81,3,1.8,2,0,0,1,0,0,0
759,90266,64,39,35,1,1.5,2,0,0,1,0,0,0
760,91950,53,28,59,2,1.9,2,0,0,0,0,1,0
761,92122,29,3,52,3,1.1,2,0,0,0,0,1,0
762,92152,48,24,84,3,0.7,1,166,0,0,0,1,0
763,90504,32,6,85,1,2.7,2,100,0,0,0,1,0
764,94122,54,28,65,1,0.2,1,0,0,0,0,0,1
765,95051,37,13,89,2,1.7,2,314,0,0,0,0,1
766,95822,47,21,109,4,1.8,1,0,1,0,0,0,0
767,94538,37,12,81,1,2.8,1,0,0,0,0,0,0
768,92024,64,39,38,1,1.1,3,108,0,0,0,0,0
769,90024,43,19,72,2,1.7,1,0,0,0,0,1,0
770,90250,33,6,78,4,2,2,119,0,1,0,1,0
771,94551,26,2,172,2,6.9,2,0,1,0,0,1,0
772,91614,42,18,71,3,2.33,1,106,0,1,0,1,0
773,92093,54,28,165,1,4.1,3,0,1,0,1,1,1
774,92612,41,16,120,2,3.9,1,0,0,0,0,1,1
775,92154,55,29,39,1,0.2,1,0,0,0,0,0,1
776,92835,65,39,23,3,0.7,2,0,0,0,0,0,1
777,92121,50,26,135,2,4.6,3,91,1,0,0,1,0
778,95060,55,31,12,2,0.2,1,76,0,0,0,1,1
779,94801,62,36,92,2,0.7,2,0,0,0,0,1,0
780,94304,53,28,192,2,6.4,3,0,1,0,0,0,0
781,92634,32,7,42,4,0.8,1,0,0,0,0,1,1
782,94588,56,32,158,3,3.7,3,0,1,0,0,1,0
783,92056,54,30,194,3,6,3,587,1,1,1,1,1
784,94606,44,20,160,2,7.6,1,0,0,1,0,0,0
785,94115,48,22,98,2,6.3,1,0,0,0,0,0,0
786,94122,46,22,164,2,7.6,1,0,0,0,1,1,1
787,94305,45,21,42,2,2.5,1,0,0,1,0,1,0
788,91380,45,15,202,3,10,3,0,1,0,0,0,0
789,92521,58,34,10,4,0.7,1,0,0,0,0,0,0
790,92126,29,3,31,4,0.3,2,0,0,0,0,1,0
791,92028,55,30,58,4,0.9,1,0,0,0,0,1,1
792,94501,55,29,65,4,2.8,2,0,0,0,0,1,0
793,93117,41,16,98,1,4,3,0,0,0,0,0,1
794,94720,24,-2,150,2,2,1,0,0,0,0,1,0
795,91301,54,29,44,2,2.3,3,0,0,0,0,1,0
796,92806,57,32,15,2,0.2,3,0,0,0,0,0,1
797,93657,30,6,82,2,2.5,1,0,0,0,0,0,0
798,94998,42,17,61,3,0.5,3,0,0,0,0,1,0
799,93063,29,2,38,1,2,2,0,0,0,0,0,0
800,95051,29,3,39,4,2.1,3,0,0,0,0,1,0
801,91040,31,7,173,1,6,1,0,0,0,0,1,0
802,92612,47,23,8,4,0.2,1,0,0,0,0,1,0
803,92521,36,12,51,3,2,1,214,0,0,0,1,0
804,92661,52,27,62,4,1.8,3,82,0,0,0,0,0
805,94061,54,28,34,4,0.7,2,0,0,0,0,1,0
806,95758,55,29,132,3,5.9,2,307,1,0,0,0,0
807,94542,53,27,44,4,1.5,3,0,0,0,0,0,0
808,92096,52,27,162,1,8.1,1,0,0,0,0,1,0
809,92068,64,39,64,3,2.2,1,0,0,0,0,1,0
810,94304,54,29,111,1,0.1,3,0,0,0,0,0,1
811,92182,32,6,41,2,2,3,0,0,0,0,0,0
812,94720,63,33,52,4,1.67,3,0,0,0,0,0,0
813,90089,36,10,65,4,2.2,2,0,0,0,0,0,0
814,94720,50,25,130,1,1.1,2,0,1,0,0,1,0
815,93943,33,8,45,2,0.1,1,0,0,0,0,0,1
816,94596,62,38,35,1,1.9,2,118,0,0,0,0,0
817,94035,49,23,65,3,0.7,2,263,0,0,0,1,1
818,90291,41,15,38,2,0.7,1,91,0,0,0,1,0
819,95039,51,27,42,4,1.1,2,0,0,0,0,1,1
820,90024,56,30,45,4,1.5,3,0,0,0,0,0,0
821,90740,51,25,145,1,0.3,1,0,0,0,0,1,0
822,92093,39,13,33,4,1.5,3,0,0,0,0,0,0
823,96091,61,35,60,3,1.4,3,0,0,0,0,0,0
824,90509,35,9,45,1,2,1,0,0,0,0,1,1
825,94801,39,15,72,4,2.4,1,0,0,1,0,1,0
826,95616,37,11,34,3,0.2,2,0,0,0,0,0,0
827,93555,48,21,23,3,0.67,2,0,0,0,0,1,0
828,94542,63,37,45,2,1,3,88,0,0,0,1,1
829,94542,35,9,28,4,1,1,75,0,0,0,1,0
830,90254,55,30,81,4,3.8,2,0,0,0,0,1,0
831,92407,29,5,72,3,0.7,2,81,0,0,0,0,0
832,94066,61,31,49,4,1.67,3,0,0,0,0,1,0
833,90630,36,10,31,4,1.2,2,0,0,0,0,0,0
834,94939,61,35,63,3,2.2,3,0,0,0,0,0,0
835,95138,36,12,150,4,5.4,1,0,1,1,1,1,0
836,92691,58,33,142,2,3.9,1,193,0,0,0,1,1
837,92123,42,17,74,3,3,1,0,0,0,0,0,1
838,92096,30,4,24,1,0.4,2,81,0,0,0,1,0
839,92507,45,20,29,4,1.9,3,0,0,0,0,0,0
840,92646,39,15,79,4,2.4,1,0,0,0,0,0,0
841,92373,27,3,94,2,0.2,1,310,0,0,0,0,1
842,94542,57,33,121,1,4.3,1,0,0,1,0,0,0
843,92101,34,10,54,3,2,1,0,0,0,0,0,0
844,94720,64,39,73,3,2.4,1,0,0,0,0,1,0
845,95762,47,23,71,1,0.8,3,127,0,0,0,1,0
846,94706,44,17,29,3,1,2,0,0,0,0,1,1
847,92154,51,27,93,1,2.7,1,0,0,0,0,1,0
848,94539,40,14,73,1,1.5,3,252,0,0,0,1,0
849,94720,57,32,19,4,0.9,2,0,0,0,0,1,0
850,94305,33,8,58,2,0.1,1,0,0,1,1,1,1
851,95054,46,20,39,1,0.2,1,0,0,0,0,0,0
852,94521,41,16,23,2,1.4,2,0,0,1,0,1,0
853,92064,33,7,29,1,0.6,3,127,0,0,0,0,1
854,95138,27,2,155,1,0.8,1,0,0,0,0,0,0
855,95814,52,28,90,1,2.6,2,0,0,1,0,1,0
856,92152,59,33,113,2,2,1,77,0,0,0,1,0
857,94025,62,38,42,1,1.8,3,0,0,0,0,0,0
858,95616,49,25,30,4,0.2,1,0,0,0,1,1,1
859,94720,45,19,19,3,0.5,2,0,0,0,0,1,0
860,92182,63,37,124,3,5,2,170,1,0,0,0,0
861,95841,57,31,30,2,0.7,2,145,0,0,0,0,0
862,92354,60,30,28,1,1.5,3,124,0,1,0,1,0
863,94025,50,23,15,2,1,2,101,0,0,0,0,0
864,90095,54,30,70,1,1.6,3,265,0,0,0,0,0
865,94080,28,2,10,1,0.1,2,0,0,0,0,1,0
866,92037,60,34,22,3,0.3,3,139,0,0,0,1,1
867,94611,44,20,70,4,1.9,1,0,0,0,0,1,0
868,94708,61,35,61,1,1.6,1,0,0,0,0,0,0
869,94596,40,15,161,2,3.3,1,0,0,1,0,0,1
870,93014,54,30,29,2,0.8,1,0,0,0,0,0,1
871,92106,43,19,35,3,0.5,1,0,0,0,0,1,0
872,96091,54,28,48,4,2.8,2,0,0,0,0,1,0
873,90095,32,7,44,4,0.8,1,0,0,0,0,1,0
874,90740,24,0,88,3,0.8,1,134,0,0,0,0,0
875,92056,30,4,40,4,2.1,3,0,0,0,0,1,1
876,95616,61,36,21,4,0.4,2,123,0,0,0,0,0
877,94025,40,14,58,2,2.8,1,0,0,0,0,1,0
878,95123,35,11,59,4,0.1,2,0,0,0,0,0,0
879,95616,33,3,74,4,4,3,0,0,0,0,0,0
880,91768,63,37,84,4,1.9,2,0,0,0,0,1,0
881,91604,57,31,58,1,0.2,1,177,0,0,0,1,0
882,92116,44,19,154,2,8.8,1,0,0,0,0,1,0
883,94117,51,25,185,1,1.7,1,0,0,0,0,0,0
884,92703,51,26,78,1,1.2,1,305,0,0,0,1,0
885,91709,38,13,55,2,1.1,2,0,0,0,0,1,0
886,94304,31,5,30,4,0.3,2,0,0,0,0,1,0
887,93907,54,29,74,3,2,2,0,0,0,0,0,0
888,94720,41,16,118,2,3.3,1,0,0,0,0,1,0
889,94114,57,33,182,2,3.3,3,372,1,0,0,0,0
890,91103,24,-2,82,2,1.6,3,0,0,0,0,1,1
891,92780,55,29,29,4,1.5,3,79,0,0,0,1,0
892,94102,32,6,120,4,5.4,1,301,1,0,1,1,1
893,95616,38,12,53,2,2.4,2,0,0,0,0,1,0
894,93943,58,32,43,3,1.4,1,0,0,0,0,0,1
895,95064,29,4,59,4,2.2,1,232,0,0,0,1,1
896,94608,43,17,84,4,2.6,3,289,0,1,1,1,1
897,95133,50,24,161,3,3.4,1,212,1,0,0,1,0
898,92691,62,37,21,4,0.4,2,137,0,0,0,1,1
899,94111,57,32,63,4,0.7,1,0,0,0,0,1,0
900,91302,30,3,172,3,3.4,2,0,1,0,0,0,1
901,94709,30,4,51,4,0.2,1,172,0,0,0,0,1
902,95616,57,33,24,4,0.7,1,0,0,0,0,1,0
903,95054,57,33,95,2,1.6,1,0,0,0,0,0,0
